theoretical_quantile,sample_quantile
-1.668875,-1.376651
-1.663649,-1.366363
-1.658468,-1.354791
-1.653330,-1.349748
-1.648236,-1.344825
-1.643185,-1.326700
-1.638175,-1.317141
-1.633206,-1.312842
-1.628277,-1.302636
-1.623387,-1.289273
-1.618535,-1.287361
-1.613722,-1.278662
-1.608945,-1.271339
-1.604205,-1.263351
-1.599501,-1.255537
-1.594832,-1.253896
-1.590197,-1.236925
-1.585597,-1.234538
-1.581029,-1.231370
-1.576495,-1.220407
-1.571992,-1.214509
-1.567521,-1.205382
-1.563081,-1.202882
-1.558672,-1.196439
-1.554293,-1.188658
-1.549944,-1.184549
-1.545624,-1.177518
-1.541332,-1.173394
-1.537069,-1.165908
-1.532833,-1.158516
-1.528625,-1.158516
-1.524443,-1.151218
-1.520288,-1.144011
-1.516159,-1.142710
-1.512056,-1.136893
-1.507978,-1.129864
-1.503925,-1.123783
-1.499897,-1.116061
-1.495893,-1.110249
-1.491912,-1.102592
-1.487955,-1.102592
-1.484022,-1.096709
-1.480111,-1.089443
-1.476222,-1.086035
-1.472356,-1.081703
-1.468512,-1.076604
-1.464689,-1.072991
-1.460888,-1.064063
-1.457107,-1.057901
-1.453347,-1.051811
-1.449608,-1.051811
-1.445889,-1.044295
-1.442190,-1.039837
-1.438510,-1.033116
-1.434850,-1.028132
-1.431209,-1.028132
-1.427586,-1.023014
-1.423983,-1.019783
-1.420398,-1.012048
-1.416831,-1.008269
-1.413281,-1.005494
-1.409750,-0.998168
-1.406236,-0.990947
-1.402739,-0.983830
-1.399260,-0.983830
-1.395797,-0.972734
-1.392351,-0.969301
-1.388922,-0.965990
-1.385508,-0.963079
-1.382111,-0.955520
-1.378730,-0.950547
-1.375364,-0.946442
-1.372014,-0.943183
-1.368679,-0.938336
-1.365359,-0.931634
-1.362054,-0.925027
-1.358764,-0.922394
-1.355489,-0.917458
-1.352228,-0.915666
-1.348982,-0.909767
-1.345750,-0.907140
-1.342531,-0.902175
-1.339327,-0.896057
-1.336136,-0.892473
-1.332959,-0.888132
-1.329795,-0.885001
-1.326644,-0.879574
-1.323507,-0.876758
-1.320382,-0.869736
-1.317271,-0.865672
-1.314172,-0.861780
-1.311085,-0.858435
-1.308011,-0.851317
-1.304950,-0.848053
-1.301900,-0.844969
-1.298863,-0.840430
-1.295837,-0.839142
-1.292824,-0.834954
-1.289822,-0.831496
-1.286831,-0.827726
-1.283852,-0.823989
-1.280885,-0.819059
-1.277929,-0.815573
-1.274983,-0.809372
-1.272049,-0.806511
-1.269126,-0.802256
-1.266213,-0.799912
-1.263312,-0.796527
-1.260420,-0.795264
-1.257540,-0.790670
-1.254670,-0.786693
-1.251810,-0.781639
-1.248960,-0.780302
-1.246120,-0.776847
-1.243290,-0.771721
-1.240471,-0.768471
-1.237661,-0.767547
-1.234861,-0.763327
-1.232070,-0.757831
-1.229289,-0.755739
-1.226518,-0.754905
-1.223756,-0.751588
-1.221003,-0.750763
-1.218259,-0.748650
-1.215525,-0.747482
-1.212800,-0.743420
-1.210083,-0.740403
-1.207376,-0.737410
-1.204677,-0.736748
-1.201987,-0.733636
-1.199306,-0.731496
-1.196633,-0.728159
-1.193969,-0.722801
-1.191313,-0.719948
-1.188666,-0.719948
-1.186027,-0.718530
-1.183396,-0.714309
-1.180774,-0.711522
-1.178159,-0.708758
-1.175553,-0.706014
-1.172954,-0.703292
-1.170363,-0.699438
-1.167781,-0.697909
-1.165206,-0.694366
-1.162638,-0.692608
-1.160079,-0.687387
-1.157527,-0.685091
-1.154982,-0.682243
-1.152445,-0.679419
-1.149915,-0.674172
-1.147393,-0.670283
-1.144878,-0.667264
-1.142370,-0.665640
-1.139869,-0.662415
-1.137375,-0.657636
-1.134889,-0.657636
-1.132409,-0.654937
-1.129937,-0.652259
-1.127471,-0.650132
-1.125012,-0.648282
-1.122560,-0.645985
-1.120114,-0.642192
-1.117676,-0.640902
-1.115244,-0.639190
-1.112818,-0.636216
-1.110399,-0.632536
-1.107987,-0.630349
-1.105581,-0.628899
-1.103181,-0.626019
-1.100788,-0.624588
-1.098400,-0.623165
-1.096020,-0.621748
-1.093645,-0.619634
-1.091277,-0.616143
-1.088914,-0.614412
-1.086558,-0.612004
-1.084208,-0.609276
-1.081863,-0.606572
-1.079525,-0.604337
-1.077192,-0.602561
-1.074866,-0.600443
-1.072545,-0.599039
-1.070230,-0.597294
-1.067921,-0.595992
-1.065617,-0.594372
-1.063319,-0.592118
-1.061026,-0.590838
-1.058740,-0.589564
-1.056458,-0.587873
-1.054182,-0.585773
-1.051912,-0.583895
-1.049647,-0.582030
-1.047387,-0.580793
-1.045133,-0.579070
-1.042884,-0.577418
-1.040640,-0.574686
-1.038402,-0.574324
-1.036168,-0.571800
-1.033940,-0.569298
-1.031717,-0.567525
-1.029499,-0.566114
-1.027286,-0.563622
-1.025079,-0.561691
-1.022876,-0.560539
-1.020678,-0.559162
-1.018485,-0.557110
-1.016297,-0.556429
-1.014113,-0.554847
-1.011935,-0.553722
-1.009761,-0.552044
-1.007592,-0.550376
-1.005428,-0.549711
-1.003269,-0.547069
-1.001114,-0.547069
-0.998964,-0.544267
-0.996818,-0.542722
-0.994677,-0.540574
-0.992541,-0.538177
-0.990409,-0.537383
-0.988281,-0.534801
-0.986158,-0.533395
-0.984040,-0.531114
-0.981926,-0.530083
-0.979816,-0.528394
-0.977711,-0.527268
-0.975610,-0.524988
-0.973513,-0.523478
-0.971420,-0.521978
-0.969332,-0.519990
-0.967248,-0.518579
-0.965168,-0.516059
-0.963093,-0.513563
-0.961021,-0.512187
-0.958954,-0.510273
-0.956890,-0.509235
-0.954831,-0.507742
-0.952776,-0.504614
-0.950725,-0.503021
-0.948677,-0.501832
-0.946634,-0.501279
-0.944595,-0.499080
-0.942560,-0.498169
-0.940528,-0.496358
-0.938501,-0.494559
-0.936477,-0.493178
-0.934457,-0.491886
-0.932441,-0.491001
-0.930428,-0.489533
-0.928420,-0.487668
-0.926415,-0.485758
-0.924414,-0.483179
-0.922416,-0.481134
-0.920423,-0.479360
-0.918433,-0.477264
-0.916446,-0.475601
-0.914463,-0.473743
-0.912484,-0.472680
-0.910508,-0.471492
-0.908536,-0.470679
-0.906568,-0.466882
-0.904603,-0.465064
-0.902641,-0.463484
-0.900683,-0.462306
-0.898728,-0.461134
-0.896777,-0.459735
-0.894829,-0.457653
-0.892884,-0.456046
-0.890943,-0.454982
-0.889005,-0.451967
-0.887071,-0.450474
-0.885140,-0.449731
-0.883212,-0.447518
-0.881288,-0.446918
-0.879366,-0.445326
-0.877448,-0.443877
-0.875533,-0.441006
-0.873622,-0.439584
-0.871713,-0.438172
-0.869808,-0.436768
-0.867906,-0.435200
-0.866007,-0.432611
-0.864111,-0.430970
-0.862218,-0.429690
-0.860329,-0.428532
-0.858442,-0.426236
-0.856559,-0.425096
-0.854678,-0.422555
-0.852801,-0.421575
-0.850926,-0.419736
-0.849055,-0.417700
-0.847186,-0.416742
-0.845320,-0.414569
-0.843458,-0.411707
-0.841598,-0.410291
-0.839741,-0.408709
-0.837887,-0.407661
-0.836036,-0.407139
-0.834188,-0.406099
-0.832343,-0.405581
-0.830500,-0.404978
-0.828660,-0.403522
-0.826823,-0.401992
-0.824989,-0.400221
-0.823158,-0.398465
-0.821329,-0.397593
-0.819504,-0.396725
-0.817680,-0.396148
-0.815860,-0.394509
-0.814042,-0.393532
-0.812227,-0.392561
-0.810415,-0.390471
-0.808605,-0.388245
-0.806798,-0.388245
