theoretical_quantile,sample_quantile
-1.421931,-0.220035
-1.418866,-0.219471
-1.415816,-0.216277
-1.412778,-0.214906
-1.409753,-0.212921
-1.406741,-0.211676
-1.403741,-0.210972
-1.400755,-0.210202
-1.397780,-0.209058
-1.394818,-0.207098
-1.391869,-0.205394
-1.388931,-0.204967
-1.386005,-0.204120
-1.383091,-0.202447
-1.380189,-0.201517
-1.377298,-0.200487
-1.374419,-0.199987
-1.371551,-0.199987
-1.368694,-0.198480
-1.365849,-0.197802
-1.363014,-0.196995
-1.360191,-0.196017
-1.357378,-0.195242
-1.354576,-0.194188
-1.351784,-0.192202
-1.349003,-0.190717
-1.346233,-0.189984
-1.343472,-0.189003
-1.340722,-0.188533
-1.337982,-0.187192
-1.335252,-0.185696
-1.332532,-0.184636
-1.329822,-0.184310
-1.327121,-0.183852
-1.324430,-0.183015
-1.321749,-0.181341
-1.319077,-0.180491
-1.316415,-0.179943
-1.313761,-0.178318
-1.311117,-0.177782
-1.308483,-0.176880
-1.305857,-0.175721
-1.303240,-0.175154
-1.300632,-0.174677
-1.298033,-0.173613
-1.295443,-0.172100
-1.292861,-0.171801
-1.290288,-0.171106
-1.287723,-0.170402
-1.285167,-0.169325
-1.282619,-0.169151
-1.280080,-0.167918
-1.277548,-0.167429
-1.275025,-0.166863
-1.272510,-0.165990
-1.270003,-0.164764
-1.267504,-0.163739
-1.265013,-0.162870
-1.262530,-0.162011
-1.260054,-0.161443
-1.257586,-0.160879
-1.255126,-0.160522
-1.252674,-0.159149
-1.250228,-0.158211
-1.247791,-0.157202
-1.245360,-0.157039
-1.242937,-0.155799
-1.240522,-0.155448
-1.238113,-0.154821
-1.235712,-0.154061
-1.233318,-0.153377
-1.230931,-0.152665
-1.228551,-0.152027
-1.226177,-0.151693
-1.223811,-0.151029
-1.221451,-0.150675
-1.219099,-0.149882
-1.216753,-0.149202
-1.214413,-0.148752
-1.212081,-0.147639
-1.209755,-0.147139
-1.207435,-0.146077
-1.205122,-0.145462
-1.202815,-0.144928
-1.200515,-0.144046
-1.198221,-0.143348
-1.195933,-0.142064
-1.193652,-0.141387
-1.191377,-0.140290
-1.189108,-0.140290
-1.186845,-0.140290
-1.184588,-0.139375
-1.182337,-0.138322
-1.180092,-0.137935
-1.177853,-0.137678
-1.175620,-0.136787
-1.173393,-0.136409
-1.171171,-0.136140
-1.168956,-0.135286
-1.166746,-0.134548
-1.164541,-0.134548
